Date,Open,High,Low,Close,Adj Close,Volume
1999-05-03,76.000000,77.250000,66.250000,74.125000,59.485241,37654600
1999-05-10,73.375000,75.250000,69.062500,70.187500,56.325397,10289800
1999-05-17,69.125000,70.437500,67.500000,67.500000,54.168686,5666500
1999-05-24,67.000000,68.812500,63.062500,67.937500,54.519760,6880700
1999-05-31,66.625000,67.000000,62.000000,65.375000,52.463379,5368200
1999-06-07,65.187500,67.750000,62.312500,63.250000,50.758060,3708500
1999-06-14,63.500000,66.875000,60.500000,64.812500,52.011967,3912700
1999-06-21,66.687500,70.125000,64.500000,66.250000,53.165558,6849000
1999-06-28,66.437500,72.250000,65.750000,70.937500,56.927284,4892500
1999-07-05,70.000000,71.187500,67.187500,67.250000,53.968067,2133500
1999-07-12,68.000000,68.937500,67.312500,68.062500,54.620094,3746900
1999-07-19,68.250000,70.750000,64.000000,64.062500,51.410091,3505000
1999-07-26,64.250000,66.375000,63.187500,64.312500,51.610710,3202100
1999-08-02,64.250000,64.562500,56.000000,56.250000,45.140575,5534100
1999-08-09,56.500000,63.250000,55.187500,63.125000,50.657757,5924300
1999-08-16,63.000000,64.500000,60.812500,62.312500,50.113457,3583000
1999-08-23,62.812500,65.000000,61.500000,61.562500,49.510307,2825000
1999-08-30,61.750000,63.125000,58.687500,63.125000,50.766914,2977300
1999-09-06,63.000000,64.437500,61.000000,63.093750,50.741768,2630800
1999-09-13,62.187500,62.812500,57.437500,60.062500,48.303940,4251400
1999-09-20,60.062500,62.250000,58.375000,61.937500,49.811886,6346800
1999-09-27,62.000000,62.750000,58.312500,59.187500,47.600258,4152200
1999-10-04,59.500000,64.125000,59.500000,63.937500,51.420338,3579200
1999-10-11,63.750000,63.937500,58.250000,59.750000,48.052635,3370500
1999-10-18,60.250000,65.750000,57.937500,65.500000,52.676929,4241800
1999-10-25,64.937500,73.750000,61.812500,71.000000,57.211384,9201600
1999-11-01,70.500000,74.312500,68.312500,73.687500,59.376968,4291600
1999-11-08,73.500000,79.812500,70.625000,79.750000,64.262077,4827900
1999-11-15,78.750000,83.000000,77.250000,79.937500,64.413170,5188700
1999-11-22,79.500000,80.625000,76.625000,77.312500,62.297985,1609500
1999-11-29,77.250000,80.687500,74.375000,79.062500,63.708076,3066000
1999-12-06,79.187500,82.437500,76.562500,82.000000,66.075089,4502400
