Date,BA,UNH,AAPL,HD,GS,MCD,V,MMM,MSFT,UTX,DIS,IBM,TRV,CAT,JNJ,PG,JPM,WMT,AXP,CVX,NKE,MRK,XOM,VZ,WBA,KO,INTC,CSCO,DOW,PFE
42521,126.15,133.67,99.86,132.12,159.48,122.06,78.94,168.32,53,100.58,99.22,153.74,114.14,72.51,112.69,81.04,65.27,70.78,65.76,101,55.22,56.26,89.02,50.9,77.4,44.6,31.59,29.05,,34.7
42551,129.87,141.2,95.6,127.69,148.58,120.34,74.17,175.12,51.17,102.55,97.82,151.78,119.04,75.81,121.3,84.67,62.14,73.02,60.76,104.83,55.2,57.61,93.74,55.84,83.27,45.33,32.8,28.69,,35.21
42580,133.66,143.2,104.21,138.24,158.81,117.65,78.05,178.36,56.68,107.65,95.95,160.62,116.22,82.76,125.23,85.59,63.97,72.97,64.46,102.48,55.5,58.66,88.95,55.41,79.25,43.63,34.86,30.53,,36.89
42613,129.45,136.05,106.1,134.12,169.46,115.66,80.9,179.24,57.46,106.43,94.46,158.88,118.71,81.95,119.34,87.31,67.5,71.44,65.58,100.58,57.64,62.79,87.14,52.33,80.71,43.43,35.89,31.44,,34.8
42643,131.74,140,113.05,128.68,161.27,115.36,82.7,176.23,57.6,101.6,92.86,158.85,114.55,88.77,118.13,89.75,66.59,72.12,64.04,102.92,52.65,62.41,87.28,51.98,80.62,42.32,37.75,31.72,,33.87
42674,142.43,141.33,113.54,122.01,178.24,112.57,82.51,165.3,59.92,102.2,92.69,153.69,108.18,83.46,115.99,86.8,69.26,70.02,66.42,104.75,50.18,58.72,83.32,48.1,82.73,42.4,34.87,30.68,,31.71
42704,150.56,158.32,110.52,129.4,219.29,119.27,77.32,171.74,60.26,107.72,99.12,162.22,113.35,95.56,111.3,82.46,80.17,70.43,72.04,111.56,50.07,61.19,87.3,49.9,84.73,40.35,34.7,29.82,,32.14
42734,155.68,160.04,115.82,134.08,239.45,121.72,78.02,178.57,62.14,109.62,104.22,165.99,122.42,92.74,115.21,84.08,86.29,69.12,74.08,117.7,50.83,58.87,90.26,53.38,82.76,41.46,36.27,30.22,,32.48
42766,163.42,162.1,121.35,137.58,229.32,122.57,82.71,174.82,64.65,109.67,110.65,174.52,117.78,95.66,113.25,87.6,84.63,66.74,76.38,111.35,52.9,61.99,83.89,49.01,81.94,41.57,36.82,30.72,,31.73
42794,180.23,165.38,136.99,144.91,248.06,127.65,87.94,186.35,63.98,112.55,110.09,179.82,122.24,96.66,122.21,91.07,90.62,70.93,80.06,112.5,57.16,65.87,81.32,49.63,86.38,41.96,36.2,34.18,,34.12
42825,176.86,164.01,143.66,146.83,229.72,129.61,88.87,191.33,65.86,112.21,113.39,174.14,120.54,92.76,124.55,89.85,87.84,72.08,79.11,107.37,55.73,63.54,82.01,48.75,83.05,42.44,36.07,33.8,,34.21
42853,184.83,174.88,143.65,156.1,223.8,139.93,91.22,195.83,68.46,118.99,115.6,160.29,121.66,102.26,123.47,87.33,87,75.18,79.25,106.7,55.41,62.33,81.65,45.91,86.54,43.15,36.15,34.07,,33.92
42886,187.63,175.18,152.76,153.51,211.26,150.89,95.23,204.47,69.84,121.28,107.94,152.63,124.85,105.43,128.25,88.09,82.15,78.6,76.94,103.48,52.99,65.11,80.5,46.64,81.02,45.47,36.11,31.53,,32.65
42916,197.75,185.42,144.02,153.4,221.9,153.16,93.78,208.19,68.93,122.11,106.25,153.83,126.53,107.46,132.29,87.15,91.4,75.68,84.24,104.33,59,64.09,80.73,44.66,78.31,44.85,33.74,31.3,,33.59
42947,242.46,191.81,148.73,149.6,225.33,155.14,99.56,201.17,72.7,118.57,109.93,144.67,128.09,113.95,132.72,90.82,91.8,79.99,85.23,109.19,59.05,63.88,80.04,48.4,80.67,45.84,35.47,31.45,,33.16
42978,239.66,198.9,164,149.87,223.74,159.97,103.52,204.32,74.77,119.72,101.2,143.03,121.18,117.49,132.37,92.27,90.89,78.07,86.1,107.62,52.81,63.86,76.33,47.97,81.5,45.55,35.07,32.21,,33.92
43007,254.21,195.85,154.12,163.56,237.19,156.68,105.24,209.9,74.49,116.08,98.57,145.08,122.52,124.71,130.01,90.98,95.51,78.14,90.46,117.5,51.85,64.03,81.98,49.49,77.22,45.01,38.08,33.63,,35.7
43039,257.98,210.22,169.04,165.78,242.48,166.91,109.98,230.19,83.18,119.76,97.81,154.06,132.45,135.8,139.41,86.34,100.61,87.31,95.52,115.89,54.99,55.09,83.35,47.87,66.27,45.98,45.49,34.15,,35.06
43069,276.8,228.17,171.85,179.82,247.64,171.97,112.59,243.14,84.17,121.45,104.82,153.97,135.57,141.15,139.33,89.99,104.52,97.23,97.71,118.99,60.42,55.27,83.29,50.89,72.76,45.77,44.84,37.3,,36.26
43098,294.91,220.46,169.23,189.53,254.76,172.12,114.02,235.37,85.54,127.57,107.51,153.42,135.64,157.58,139.72,91.88,106.94,98.75,99.31,125.19,62.55,56.27,83.64,52.93,72.62,45.88,46.16,38.3,,36.22
43131,354.37,236.78,167.43,200.9,267.89,171.14,124.23,250.5,95.01,138.01,108.67,163.7,149.92,162.78,138.19,86.34,115.67,106.6,99.4,125.35,68.22,59.25,87.3,54.07,75.26,47.59,48.14,41.54,,37.04
43159,362.21,226.16,178.12,182.27,262.93,157.74,122.94,235.51,93.77,134.74,103.16,155.83,139,154.63,129.88,78.52,115.5,90.01,97.51,111.92,67.03,54.22,75.74,47.74,68.89,43.22,49.29,44.78,,36.31
43189,327.88,214,167.78,178.24,251.86,156.38,119.62,219.52,91.27,125.82,100.44,153.43,138.86,147.38,128.15,79.28,109.97,88.97,93.28,114.04,66.44,54.47,74.61,47.82,65.47,43.43,52.08,42.89,,35.49
43220,333.56,236.4,165.26,184.8,238.33,167.44,126.88,194.39,93.52,120.15,100.33,144.96,131.6,144.36,126.49,72.34,108.78,88.46,98.75,125.11,68.39,58.87,77.75,49.35,66.45,43.21,51.62,44.29,,36.61
43251,352.16,241.51,186.87,186.55,225.88,160.01,130.72,197.23,98.84,124.82,99.47,141.31,128.52,151.91,119.62,73.17,107.01,82.54,98.3,124.3,71.8,59.53,81.24,47.67,62.39,43,55.2,42.71,,35.93
43280,335.51,245.34,185.11,195.1,220.57,156.69,132.45,196.72,98.61,125.03,104.81,139.7,122.34,135.67,121.34,78.06,104.2,85.65,98,126.43,79.68,60.7,82.73,50.31,60.015,43.86,49.71,43.03,,36.28
43312,356.3,253.22,190.29,197.52,237.43,157.54,136.74,212.32,106.08,135.74,113.56,144.93,130.14,143.8,132.52,80.88,114.95,89.23,99.52,126.27,76.91,65.87,81.51,51.64,67.62,46.63,48.1,42.29,,39.93
43343,342.79,268.46,227.63,200.77,237.81,162.23,146.89,210.92,112.33,131.7,112.02,146.48,131.6,138.85,134.69,82.95,114.58,95.86,105.98,118.46,82.2,68.59,80.17,54.37,68.56,44.57,48.43,47.77,,41.52
43371,371.9,266.04,225.74,207.15,224.24,167.29,150.09,210.71,114.37,139.81,116.94,151.21,129.71,152.49,138.17,83.23,112.84,93.91,106.49,122.28,84.72,70.94,85.02,53.39,72.9,46.19,47.29,48.65,,44.07
43404,354.86,261.35,218.86,175.88,225.37,176.9,137.85,190.26,106.81,124.21,114.83,115.43,125.13,121.32,139.99,88.68,109.02,100.28,102.73,111.65,75.04,73.61,79.68,57.09,79.77,47.88,46.88,45.75,,43.06
43434,346.76,281.36,178.58,180.32,190.69,188.51,141.71,207.92,110.89,121.84,115.49,124.27,130.37,135.67,146.9,94.51,111.19,97.65,112.27,118.94,75.12,79.34,79.5,60.3,84.67,50.4,49.31,47.87,,46.23
43465,322.5,249.12,157.74,171.82,167.05,177.57,131.94,190.54,101.57,106.48,109.65,113.67,119.75,127.07,129.05,91.92,97.62,93.15,95.32,108.79,74.14,76.41,68.19,56.22,68.33,47.35,46.93,43.33,,43.65
43496,385.62,270.2,166.44,183.53,198.01,178.78,135.01,200.3,104.43,118.07,111.52,134.42,125.54,133.16,133.08,96.47,103.5,95.83,102.7,114.65,81.88,74.43,73.28,55.06,72.26,48.13,47.12,47.29,,42.45
43524,439.96,242.22,173.15,185.14,196.7,183.84,148.12,207.39,112.03,125.67,112.84,138.13,132.91,137.34,136.64,98.55,104.36,98.99,107.74,119.58,85.73,81.29,79.03,56.92,71.19,45.34,52.96,51.77,,43.35
43553,381.42,247.26,189.95,191.89,191.99,189.9,156.19,207.78,117.94,128.89,111.03,141.1,137.16,135.49,139.79,104.05,101.23,97.53,109.3,123.18,84.21,83.17,80.8,59.13,63.27,46.86,53.7,53.99,51.63,42.47
43585,377.69,233.07,200.67,203.7,205.92,197.57,164.43,189.51,130.6,142.61,136.97,140.27,143.75,139.42,141.2,106.48,116.05,102.84,117.23,120.06,87.83,78.71,80.28,57.19,53.57,49.06,51.04,55.95,56.73,40.61
43616,341.61,241.8,175.07,189.85,182.49,198.27,161.33,159.75,123.68,126.3,132.04,126.99,145.57,119.81,131.15,102.91,105.96,101.44,114.71,113.85,77.14,79.21,70.77,54.35,49.34,49.13,44.04,52.03,46.76,41.52
43644,364.01,244.01,197.92,207.97,204.6,207.66,173.55,173.34,133.96,130.2,139.64,137.9,149.52,136.29,139.28,109.65,111.8,110.49,123.44,124.44,83.95,83.85,76.63,57.13,54.67,50.92,47.87,54.73,49.31,43.32
43677,341.18,249.01,213.04,213.69,220.13,210.72,178,174.72,136.27,133.6,143.01,148.24,146.62,131.67,130.22,118.04,116,110.38,124.37,123.11,86.03,82.99,74.36,55.27,54.49,52.63,50.55,55.4,48.44,38.84
43707,364.09,234,208.74,227.91,203.91,217.97,180.82,161.72,137.86,130.24,137.26,135.53,146.96,119,128.36,120.23,109.86,114.26,120.37,117.72,84.5,86.47,68.48,58.16,51.19,55.04,47.41,46.81,42.63,35.55
43738,380.47,217.32,223.97,232.02,207.23,214.71,172.01,164.4,139.03,136.52,130.32,145.42,148.69,126.31,129.38,124.38,117.69,118.68,118.28,118.6,93.92,84.18,70.61,60.36,55.31,54.44,51.53,49.41,47.65,35.93
43760,338.2741089,248.9499969,241.625,236.6399994,210.1000061,202.8175964,176.3099976,165.6100006,139.3699951,139.6450043,132.9700012,132.1999969,132.3699951,131.6049957,129.8549957,122.5500031,123.5199966,119.6699982,118.5699997,116.9400024,95.61000061,80.56500244,68.87000275,60.74000168,54.63000107,54.19499969,52.05500031,47.78689957,46.25,36.625
