Date,Open,High,Low,Close,Adj Close,Volume
1966-07-04,0.000000,0.291152,0.267490,0.276749,0.004250,4168000
1966-07-11,0.000000,0.283951,0.263374,0.263374,0.004045,1940800
1966-07-18,0.000000,0.271605,0.246914,0.250000,0.003839,1768000
1966-07-25,0.000000,0.250000,0.234568,0.242798,0.003729,1233600
1966-08-01,0.000000,0.246914,0.232510,0.244856,0.003760,731200
1966-08-08,0.000000,0.244856,0.237654,0.237654,0.003650,677600
1966-08-15,0.000000,0.242798,0.205761,0.207819,0.003192,2285600
1966-08-22,0.000000,0.210905,0.197531,0.198560,0.003049,1899200
1966-08-29,0.000000,0.199588,0.171811,0.193416,0.002970,2199200
1966-09-05,0.000000,0.195473,0.171811,0.183128,0.002812,968000
1966-09-12,0.000000,0.197531,0.185185,0.189300,0.002907,1209600
1966-09-19,0.000000,0.196502,0.173868,0.183128,0.002812,845600
1966-09-26,0.000000,0.186214,0.172840,0.172840,0.002654,861600
1966-10-03,0.000000,0.172840,0.152263,0.158436,0.002433,2020800
1966-10-10,0.000000,0.181070,0.155350,0.174897,0.002686,2044000
1966-10-17,0.000000,0.182099,0.174897,0.179012,0.002749,1256800
1966-10-24,0.000000,0.181070,0.162551,0.163580,0.002512,1636800
1966-10-31,0.000000,0.173868,0.157407,0.162551,0.002496,1657600
1966-11-07,0.000000,0.167695,0.161523,0.165638,0.002544,1421600
1966-11-14,0.000000,0.195473,0.162551,0.186214,0.002860,3220800
1966-11-21,0.000000,0.188272,0.171811,0.171811,0.002639,2135200
1966-11-28,0.000000,0.187243,0.165638,0.181070,0.002781,2990400
1966-12-05,0.000000,0.198560,0.181070,0.195473,0.003002,2392800
1966-12-12,0.000000,0.238683,0.195473,0.238683,0.003666,5211200
1966-12-19,0.000000,0.253086,0.228395,0.235597,0.003618,4458400
1966-12-26,0.000000,0.236626,0.218107,0.232510,0.003571,2928800
1967-01-02,0.000000,0.253086,0.235597,0.242798,0.003729,3593600
1967-01-09,0.000000,0.275720,0.232510,0.272634,0.004187,6759200
1967-01-16,0.000000,0.288066,0.268519,0.276749,0.004250,7352800
1967-01-23,0.000000,0.283951,0.269547,0.281893,0.004329,4238400
1967-01-30,0.000000,0.304527,0.269547,0.302469,0.004645,32948000
1967-02-06,0.000000,0.317901,0.299383,0.309671,0.004756,5293600
1967-02-13,0.000000,0.315844,0.301440,0.307613,0.004724,2984800
1967-02-20,0.000000,0.319959,0.301440,0.319959,0.004914,1776800
1967-02-27,0.000000,0.337449,0.306584,0.337449,0.005182,5486400
1967-03-06,0.000000,0.374486,0.330247,0.360082,0.005530,6168000
1967-03-13,0.000000,0.369342,0.331276,0.362140,0.005561,4757600
1967-03-20,0.000000,0.361111,0.335391,0.341564,0.005245,1930400
1967-03-27,0.000000,0.354938,0.343621,0.353909,0.005435,3008800
1967-04-03,0.000000,0.378601,0.337449,0.364198,0.005593,4564000
1967-04-10,0.000000,0.378601,0.353909,0.378601,0.005814,2927200
1967-04-17,0.000000,0.427984,0.378601,0.415638,0.006383,7018400
1967-04-24,0.000000,0.419753,0.398148,0.406379,0.006241,4279200
1967-05-01,0.000000,0.452675,0.404321,0.443416,0.006810,5476800
1967-05-08,0.000000,0.448560,0.414609,0.414609,0.006367,2594400
1967-05-15,0.000000,0.442387,0.401235,0.430041,0.006604,3582400
1967-05-22,0.000000,0.429012,0.399177,0.425926,0.006541,2652000
1967-05-29,0.000000,0.423868,0.400206,0.407407,0.006257,2400800
1967-06-05,0.000000,0.443416,0.383745,0.436214,0.006699,3868800
1967-06-12,0.000000,0.483539,0.427984,0.463992,0.007126,6496800
1967-06-19,0.000000,0.482510,0.463992,0.476337,0.007315,2800000
1967-06-26,0.000000,0.474280,0.445473,0.450617,0.006920,2536800
1967-07-03,0.000000,0.476337,0.450617,0.466049,0.007157,2848000
1967-07-10,0.000000,0.509259,0.457819,0.503086,0.007726,12196800
1967-07-17,0.000000,0.512346,0.498971,0.507202,0.007789,3776800
1967-07-24,0.000000,0.547325,0.501029,0.536008,0.008232,6136000
1967-07-31,0.000000,0.538066,0.494856,0.525720,0.008074,4676800
1967-08-07,0.000000,0.526749,0.506173,0.507202,0.007789,2885600
1967-08-14,0.000000,0.510288,0.468107,0.476337,0.007315,3980000
1967-08-21,0.000000,0.500000,0.473251,0.476337,0.007315,2748800
1967-08-28,0.000000,0.487654,0.469136,0.486626,0.007473,1704000
1967-09-04,0.000000,0.484568,0.449588,0.479424,0.007363,11699200
1967-09-11,0.000000,0.513375,0.479424,0.490741,0.007536,3940800
1967-09-18,0.000000,0.495885,0.457819,0.485597,0.007457,4266400
1967-09-25,0.000000,0.539095,0.469136,0.539095,0.008279,7033600
1967-10-02,0.000000,0.588477,0.524691,0.579218,0.008895,7849600
1967-10-09,0.000000,0.580247,0.542181,0.562757,0.008642,5186400
1967-10-16,0.000000,0.580247,0.557613,0.568930,0.008737,7400800
1967-10-23,0.000000,0.646091,0.561728,0.633745,0.009733,9794400
1967-10-30,0.000000,0.621399,0.559671,0.559671,0.008595,4716000
1967-11-06,0.000000,0.596708,0.543210,0.595679,0.009148,4695200
1967-11-13,0.000000,0.596708,0.552469,0.592593,0.009101,3566400
1967-11-20,0.000000,0.623457,0.555556,0.614198,0.009432,4766400
1967-11-27,0.000000,0.652263,0.613169,0.652263,0.010017,2035200
1967-12-04,0.000000,0.720165,0.660494,0.703704,0.010807,5600000
1967-12-11,0.000000,0.798354,0.701646,0.769547,0.011818,5302400
1967-12-18,0.000000,0.777778,0.733539,0.748971,0.011502,2570400
1967-12-25,0.000000,0.752058,0.709877,0.709877,0.010902,2151200
1968-01-01,0.000000,0.710905,0.625514,0.676955,0.010396,22547200
1968-01-08,0.000000,0.716049,0.650206,0.681070,0.010459,8321600
1968-01-15,0.000000,0.753086,0.677984,0.720165,0.011060,8939200
1968-01-22,0.000000,0.720165,0.646091,0.675926,0.010380,4877600
1968-01-29,0.000000,0.685185,0.627572,0.664609,0.010207,5616000
1968-02-05,0.000000,0.666667,0.630658,0.648148,0.009954,2352800
1968-02-12,0.000000,0.661523,0.638889,0.649177,0.009970,4542400
1968-02-19,0.000000,0.664609,0.651235,0.652263,0.010017,957600
1968-02-26,0.000000,0.654321,0.595679,0.595679,0.009148,4069600
1968-03-04,0.000000,0.598765,0.548354,0.580247,0.008911,5948800
1968-03-11,0.000000,0.633745,0.580247,0.626543,0.009622,3480800
1968-03-18,0.000000,0.652263,0.609053,0.615226,0.009448,2424800
1968-03-25,0.000000,0.680041,0.619342,0.668724,0.010270,3056800
1968-04-01,0.000000,0.751029,0.691358,0.716049,0.010997,9423200
1968-04-08,0.000000,0.735597,0.709877,0.716049,0.010997,3367200
1968-04-15,0.000000,0.756173,0.707819,0.740741,0.011376,4907200
1968-04-22,0.000000,0.835391,0.736625,0.811728,0.012466,4725600
1968-04-29,0.000000,0.921811,0.819959,0.907407,0.013935,5648000
1968-05-06,0.000000,0.965021,0.823045,0.835391,0.012829,5845600
1968-05-13,0.000000,0.891975,0.835391,0.878601,0.013493,2286400
1968-05-20,0.000000,0.870370,0.413580,0.470165,0.007220,11241600
1968-05-27,0.000000,0.489712,0.469136,0.474280,0.007304,6184000
1968-06-03,0.000000,0.533951,0.469136,0.523663,0.008064,5528800
1968-06-10,0.000000,0.537037,0.506173,0.522634,0.008048,5236000
1968-06-17,0.000000,0.520576,0.461934,0.469136,0.007224,9351200
1968-06-24,0.000000,0.476337,0.444444,0.447531,0.006892,5122400
1968-07-01,0.000000,0.450617,0.436214,0.443416,0.006828,7887200
1968-07-08,0.000000,0.489712,0.444444,0.483539,0.007446,13432800
1968-07-15,0.000000,0.488683,0.440329,0.451646,0.006955,2896000
1968-07-22,0.000000,0.452675,0.430041,0.439300,0.006765,3940800
1968-07-29,0.000000,0.448560,0.411523,0.412551,0.006353,4540800
1968-08-05,0.000000,0.440329,0.400206,0.418724,0.006448,5439200
1968-08-12,0.000000,0.449588,0.415638,0.440329,0.006781,3211200
1968-08-19,0.000000,0.451646,0.436214,0.440329,0.006781,3908000
1968-08-26,0.000000,0.450617,0.436214,0.444444,0.006844,4418400
1968-09-02,0.000000,0.446502,0.439300,0.444444,0.006844,1463200
1968-09-09,0.000000,0.465021,0.432099,0.432099,0.006654,7545600
1968-09-16,0.000000,0.467078,0.425926,0.467078,0.007193,6347200
1968-09-23,0.000000,0.484568,0.458848,0.481481,0.007414,3188000
1968-09-30,0.000000,0.514403,0.466049,0.478395,0.007367,3784800
1968-10-07,0.000000,0.489712,0.473251,0.477366,0.007351,5251200
1968-10-14,0.000000,0.512346,0.475309,0.506173,0.007795,6200800
1968-10-21,0.000000,0.519547,0.497942,0.510288,0.007858,4259200
1968-10-28,0.000000,0.508230,0.470165,0.471193,0.007256,3333600
1968-11-04,0.000000,0.486626,0.454733,0.478395,0.007367,2759200
1968-11-11,0.000000,0.497942,0.481481,0.489712,0.007541,2911200
1968-11-18,0.000000,0.490741,0.469136,0.471193,0.007256,3316800
1968-11-25,0.000000,0.493827,0.477366,0.492798,0.007589,2419200
1968-12-02,0.000000,0.514403,0.479424,0.511317,0.007874,8266400
1968-12-09,0.000000,0.545267,0.506173,0.543210,0.008365,8031200
1968-12-16,0.000000,0.553498,0.537037,0.542181,0.008349,2520000
1968-12-23,0.000000,0.539095,0.515432,0.521605,0.008032,2596000
1968-12-30,0.000000,0.534979,0.516461,0.518519,0.007985,2734400
1969-01-06,0.000000,0.520576,0.496914,0.497942,0.007668,6856800
1969-01-13,0.000000,0.504115,0.477366,0.504115,0.007763,5534400
1969-01-20,0.000000,0.522634,0.504115,0.515432,0.007937,3891200
1969-01-27,0.000000,0.520576,0.500000,0.507202,0.007811,2820800
1969-02-03,0.000000,0.509259,0.490741,0.500000,0.007700,2896000
1969-02-10,0.000000,0.510288,0.502058,0.510288,0.007858,1956800
1969-02-17,0.000000,0.511317,0.454733,0.467078,0.007193,5592800
1969-02-24,0.000000,0.468107,0.452675,0.456790,0.007034,3468800
1969-03-03,0.000000,0.462963,0.420782,0.425926,0.006559,7292800
1969-03-10,0.000000,0.426955,0.399177,0.423868,0.006527,5342400
1969-03-17,0.000000,0.458848,0.419753,0.452675,0.006971,5893600
1969-03-24,0.000000,0.485597,0.452675,0.484568,0.007462,6968800
1969-03-31,0.000000,0.484568,0.461934,0.477366,0.007351,2604000
1969-04-07,0.000000,0.488683,0.467078,0.485597,0.007478,6344000
1969-04-14,0.000000,0.501029,0.483539,0.494856,0.007620,5089600
1969-04-21,0.000000,0.534979,0.485597,0.522634,0.008048,6514400
1969-04-28,0.000000,0.543210,0.510288,0.539095,0.008302,6515200
1969-05-05,0.000000,0.554527,0.533951,0.539095,0.008302,3266400
1969-05-12,0.000000,0.567901,0.532922,0.567901,0.008745,3900000
1969-05-19,0.000000,0.579218,0.557613,0.567901,0.008745,3164000
1969-05-26,0.000000,0.576132,0.551440,0.560700,0.008634,1632000
1969-06-02,0.000000,0.584362,0.550412,0.565844,0.008714,4384000
1969-06-09,0.000000,0.561728,0.265432,0.267490,0.004119,4828000
1969-06-16,0.000000,0.277778,0.258230,0.264403,0.004072,5932000
1969-06-23,0.000000,0.265432,0.246914,0.254115,0.003913,10929600
1969-06-30,0.000000,0.261317,0.246914,0.251029,0.003866,8648000
1969-07-07,0.000000,0.259259,0.246914,0.246914,0.003802,4852800
1969-07-14,0.000000,0.246914,0.220165,0.230453,0.003549,6378400
1969-07-21,0.000000,0.228395,0.213992,0.224280,0.003454,6597600
1969-07-28,0.000000,0.240741,0.213992,0.237654,0.003660,11844000
1969-08-04,0.000000,0.258230,0.230453,0.250000,0.003850,7000000
1969-08-11,0.000000,0.259259,0.241770,0.256173,0.003945,5869600
1969-08-18,0.000000,0.275720,0.257202,0.275720,0.004246,6207200
1969-08-25,0.000000,0.279835,0.267490,0.276749,0.004262,3882400
1969-09-01,0.000000,0.293210,0.267490,0.271605,0.004183,13238400
1969-09-08,0.000000,0.284979,0.257202,0.279835,0.004309,11944000
1969-09-15,0.000000,0.286008,0.277778,0.279835,0.004309,10766400
1969-09-22,0.000000,0.304527,0.280864,0.295267,0.004547,7293600
1969-09-29,0.000000,0.296296,0.272634,0.288066,0.004436,3664000
1969-10-06,0.000000,0.304527,0.282922,0.304527,0.004689,3447200
1969-10-13,0.000000,0.331276,0.304527,0.320988,0.004943,14825600
1969-10-20,0.000000,0.334362,0.308642,0.326132,0.005022,10849600
1969-10-27,0.000000,0.332305,0.322016,0.328189,0.005054,5118400
1969-11-03,0.000000,0.365226,0.328189,0.358025,0.005513,12242400
1969-11-10,0.000000,0.365226,0.323045,0.329218,0.005070,4911200
1969-11-17,0.000000,0.356996,0.331276,0.338477,0.005212,5051200
1969-11-24,0.000000,0.355967,0.330247,0.353909,0.005450,3836000
1969-12-01,0.000000,0.353909,0.330247,0.343621,0.005292,4229600
1969-12-08,0.000000,0.345679,0.325103,0.333333,0.005133,9747200
1969-12-15,0.000000,0.347737,0.327161,0.347737,0.005355,7117600
1969-12-22,0.000000,0.347737,0.318930,0.336420,0.005181,5828800
1969-12-29,0.353909,0.364198,0.330247,0.364198,0.005608,8760000
1970-01-05,0.364198,0.376543,0.358025,0.360082,0.005545,12420800
1970-01-12,0.360082,0.361111,0.331276,0.335391,0.005165,9352000
1970-01-19,0.335391,0.339506,0.314815,0.326132,0.005022,9122400
1970-01-26,0.324074,0.324074,0.305556,0.310700,0.004785,11656800
1970-02-02,0.314815,0.364198,0.314815,0.364198,0.005608,10936800
1970-02-09,0.364198,0.370370,0.343621,0.354938,0.005466,5404000
1970-02-16,0.354938,0.372428,0.345679,0.361111,0.005561,7386400
1970-02-23,0.361111,0.373457,0.348765,0.371399,0.005719,8939200
1970-03-02,0.371399,0.374486,0.351852,0.360082,0.005545,7245600
1970-03-09,0.360082,0.368313,0.331276,0.334362,0.005149,13861600
1970-03-16,0.333333,0.353909,0.313786,0.314815,0.004848,16502400
1970-03-23,0.314815,0.368313,0.314815,0.344650,0.005307,8751200
1970-03-30,0.344650,0.361111,0.329218,0.332305,0.005117,12322400
1970-04-06,0.330247,0.330247,0.303498,0.304527,0.004689,25525600
1970-04-13,0.301440,0.302469,0.279835,0.286008,0.004404,17570400
1970-04-20,0.290123,0.310700,0.290123,0.292181,0.004499,6727200
1970-04-27,0.293210,0.315844,0.288066,0.308642,0.004753,9634400
1970-05-04,0.305556,0.305556,0.279835,0.280864,0.004325,28021600
1970-05-11,0.279835,0.279835,0.244856,0.262346,0.004040,34120000
1970-05-18,0.262346,0.275720,0.231481,0.237654,0.003660,15190400
1970-05-25,0.237654,0.273663,0.226337,0.267490,0.004119,25445600
1970-06-01,0.270576,0.302469,0.270576,0.287037,0.004420,17020800
1970-06-08,0.281893,0.281893,0.253086,0.268519,0.004135,14640800
1970-06-15,0.268519,0.292181,0.267490,0.291152,0.004484,23792800
1970-06-22,0.291152,0.291152,0.263374,0.267490,0.004119,12718400
1970-06-29,0.267490,0.281893,0.266461,0.272634,0.004198,6907200
