Date,Open,High,Low,Close,Adj Close,Volume
1980-12-01,0.179688,0.183594,0.171875,0.171875,0.003622,156172800
1980-12-08,0.164063,0.164063,0.140625,0.146484,0.003087,30707200
1980-12-15,0.152344,0.154297,0.142578,0.152344,0.003211,39232000
1980-12-22,0.152344,0.167969,0.152344,0.164063,0.003458,11456000
1980-12-29,0.164063,0.171875,0.162109,0.167969,0.003540,10598400
1981-01-05,0.174805,0.177734,0.160156,0.160156,0.003375,27353600
1981-01-12,0.162109,0.175781,0.162109,0.171875,0.003622,21593600
1981-01-19,0.171875,0.173828,0.156250,0.160156,0.003375,11225600
1981-01-26,0.160156,0.160156,0.150391,0.150391,0.003169,6502400
1981-02-02,0.150391,0.154297,0.146484,0.150391,0.003169,10355200
1981-02-09,0.150391,0.152344,0.140625,0.140625,0.002964,5708800
1981-02-16,0.140625,0.152344,0.140625,0.146484,0.003087,6425600
1981-02-23,0.146484,0.156250,0.146484,0.150391,0.003169,4684800
1981-03-02,0.150391,0.158203,0.150391,0.150391,0.003169,9536000
1981-03-09,0.150391,0.152344,0.136719,0.142578,0.003005,8870400
1981-03-16,0.142578,0.144531,0.134766,0.136719,0.002881,9062400
1981-03-23,0.136719,0.142578,0.136719,0.140625,0.002964,11968000
1981-03-30,0.144531,0.162109,0.144531,0.160156,0.003375,16422400
1981-04-06,0.160156,0.173828,0.156250,0.169922,0.003581,16320000
1981-04-13,0.167969,0.177734,0.160156,0.173828,0.003663,25177600
1981-04-20,0.173828,0.179688,0.166016,0.166016,0.003499,23283200
1981-04-27,0.166016,0.169922,0.162109,0.162109,0.003416,6425600
1981-05-04,0.162109,0.166016,0.158203,0.160156,0.003375,6131200
1981-05-11,0.160156,0.167969,0.158203,0.158203,0.003334,6400000
1981-05-18,0.158203,0.166016,0.158203,0.160156,0.003375,8409600
1981-05-25,0.164063,0.183594,0.164063,0.177734,0.003746,21555200
1981-06-01,0.183594,0.189453,0.183594,0.185547,0.003910,25830400
1981-06-08,0.185547,0.193359,0.183594,0.189453,0.003993,18137600
1981-06-15,0.191406,0.195313,0.179688,0.181641,0.003828,34137600
1981-06-22,0.181641,0.193359,0.181641,0.185547,0.003910,15244800
1981-06-29,0.185547,0.189453,0.181641,0.185547,0.003910,4979200
1981-07-06,0.185547,0.185547,0.166016,0.166016,0.003499,5644800
1981-07-13,0.169922,0.177734,0.169922,0.173828,0.003663,3916800
1981-07-20,0.169922,0.173828,0.162109,0.171875,0.003622,10009600
1981-07-27,0.171875,0.175781,0.169922,0.169922,0.003581,7104000
1981-08-03,0.167969,0.167969,0.152344,0.152344,0.003211,7001600
1981-08-10,0.152344,0.167969,0.152344,0.164063,0.003458,5299200
1981-08-17,0.164063,0.166016,0.150391,0.156250,0.003293,5964800
1981-08-24,0.154297,0.154297,0.145508,0.150391,0.003169,6412800
1981-08-31,0.150391,0.152344,0.146484,0.146484,0.003087,5606400
1981-09-07,0.146484,0.160156,0.144531,0.154297,0.003252,3993600
1981-09-14,0.158203,0.169922,0.154297,0.154297,0.003252,7244800
1981-09-21,0.156250,0.158203,0.146484,0.146484,0.003087,7705600
1981-09-28,0.146484,0.156250,0.144531,0.152344,0.003211,6630400
1981-10-05,0.156250,0.160156,0.146484,0.146484,0.003087,5491200
1981-10-12,0.154297,0.181641,0.154297,0.177734,0.003746,34662400
1981-10-19,0.183594,0.193359,0.183594,0.187500,0.003952,50470400
1981-10-26,0.187500,0.210938,0.187500,0.207031,0.004363,29158400
1981-11-02,0.207031,0.207031,0.199219,0.199219,0.004199,18777600
1981-11-09,0.201172,0.214844,0.201172,0.210938,0.004445,24307200
1981-11-16,0.210938,0.210938,0.203125,0.207031,0.004363,14092800
1981-11-23,0.207031,0.218750,0.207031,0.214844,0.004528,8972800
1981-11-30,0.216797,0.226563,0.216797,0.218750,0.004610,15462400
1981-12-07,0.218750,0.220703,0.214844,0.214844,0.004528,8051200
1981-12-14,0.214844,0.222656,0.212891,0.218750,0.004610,10035200
1981-12-21,0.218750,0.220703,0.210938,0.210938,0.004445,8460800
1981-12-28,0.210938,0.226563,0.210938,0.220703,0.004651,12057600
1982-01-04,0.220703,0.224609,0.210938,0.222656,0.004692,20083200
1982-01-11,0.224609,0.232422,0.222656,0.224609,0.004734,22105600
1982-01-18,0.226563,0.230469,0.220703,0.220703,0.004651,23270400
1982-01-25,0.218750,0.230469,0.214844,0.228516,0.004816,15475200
1982-02-01,0.228516,0.238281,0.226563,0.237305,0.005001,28697600
