Date,Open,High,Low,Close,Adj Close,Volume
1962-01-01,0.000000,1.613281,1.566406,1.570313,0.117635,4412800
1962-01-08,0.000000,1.593750,1.546875,1.593750,0.119391,5299200
1962-01-15,0.000000,1.593750,1.562500,1.589844,0.119098,3932800
1962-01-22,0.000000,1.593750,1.570313,1.593750,0.119391,4406400
1962-01-29,0.000000,1.722656,1.593750,1.722656,0.129047,9705600
1962-02-05,0.000000,1.750000,1.683594,1.691406,0.126706,5798400
1962-02-12,0.000000,1.718750,1.660156,1.710938,0.129586,3497600
1962-02-19,0.000000,1.750000,1.707031,1.722656,0.130474,3932800
1962-02-26,0.000000,1.757813,1.710938,1.726563,0.130770,5417600
1962-03-05,0.000000,1.726563,1.667969,1.691406,0.128107,4563200
1962-03-12,0.000000,1.726563,1.667969,1.714844,0.129882,3680000
1962-03-19,0.000000,1.722656,1.687500,1.695313,0.128403,3798400
1962-03-26,0.000000,1.718750,1.687500,1.707031,0.129291,3475200
1962-04-02,0.000000,1.714844,1.640625,1.664063,0.126036,3952000
1962-04-09,0.000000,1.691406,1.625000,1.664063,0.126036,4032000
1962-04-16,0.000000,1.726563,1.644531,1.726563,0.130770,4393600
1962-04-23,0.000000,1.746094,1.699219,1.710938,0.129586,6515200
1962-04-30,0.000000,1.730469,1.660156,1.718750,0.130178,5680000
1962-05-07,0.000000,1.726563,1.644531,1.644531,0.124557,5084800
1962-05-14,0.000000,1.695313,1.582031,1.667969,0.127729,5939200
1962-05-21,0.000000,1.660156,1.578125,1.593750,0.122045,5417600
1962-05-28,0.000000,1.632813,1.417969,1.597656,0.122344,14185600
1962-06-04,0.000000,1.621094,1.542969,1.605469,0.122942,7152000
1962-06-11,0.000000,1.609375,1.531250,1.562500,0.119652,7910400
1962-06-18,0.000000,1.574219,1.519531,1.523438,0.116661,5091200
1962-06-25,0.000000,1.566406,1.492188,1.562500,0.119652,6963200
1962-07-02,0.000000,1.578125,1.550781,1.570313,0.120250,3555200
1962-07-09,0.000000,1.628906,1.562500,1.621094,0.124139,7382400
1962-07-16,0.000000,1.628906,1.582031,1.613281,0.123541,3635200
1962-07-23,0.000000,1.628906,1.609375,1.621094,0.124139,2617600
1962-07-30,0.000000,1.640625,1.621094,1.640625,0.125635,3315200
1962-08-06,0.000000,1.640625,1.593750,1.621094,0.124139,3347200
1962-08-13,0.000000,1.640625,1.613281,1.636719,0.126806,3177600
1962-08-20,0.000000,1.652344,1.625000,1.628906,0.126200,4544000
1962-08-27,0.000000,1.636719,1.617188,1.625000,0.125898,2316800
1962-09-03,0.000000,1.632813,1.613281,1.625000,0.125898,2016000
1962-09-10,0.000000,1.656250,1.621094,1.652344,0.128016,3078400
1962-09-17,0.000000,1.671875,1.648438,1.656250,0.128319,3577600
1962-09-24,0.000000,1.652344,1.589844,1.609375,0.124687,3443200
1962-10-01,0.000000,1.636719,1.593750,1.636719,0.126806,3110400
1962-10-08,0.000000,1.660156,1.632813,1.632813,0.126503,2227200
1962-10-15,0.000000,1.656250,1.609375,1.617188,0.125292,3206400
1962-10-22,0.000000,1.632813,1.480469,1.570313,0.121661,6352000
1962-10-29,0.000000,1.683594,1.593750,1.675781,0.129832,4505600
1962-11-05,0.000000,1.695313,1.656250,1.679688,0.130135,3926400
1962-11-12,0.000000,1.707031,1.675781,1.703125,0.133680,3712000
1962-11-19,0.000000,1.753906,1.695313,1.753906,0.137666,4716800
1962-11-26,0.000000,1.777344,1.734375,1.761719,0.138279,5289600
1962-12-03,0.000000,1.820313,1.746094,1.812500,0.142265,6499200
1962-12-10,0.000000,1.824219,1.769531,1.804688,0.141652,5350400
1962-12-17,0.000000,1.851563,1.796875,1.847656,0.145024,5619200
1962-12-24,0.000000,1.867188,1.835938,1.847656,0.145024,3081600
1962-12-31,0.000000,1.863281,1.824219,1.855469,0.145637,3907200
1963-01-07,0.000000,1.867188,1.843750,1.851563,0.145331,4521600
1963-01-14,0.000000,1.863281,1.847656,1.855469,0.145637,4499200
1963-01-21,0.000000,1.863281,1.839844,1.863281,0.146251,3753600
1963-01-28,0.000000,1.882813,1.863281,1.875000,0.147171,7049600
1963-02-04,0.000000,1.898438,1.863281,1.875000,0.147171,4278400
1963-02-11,0.000000,1.878906,1.855469,1.867188,0.148149,4166400
1963-02-18,0.000000,1.875000,1.863281,1.871094,0.148459,3846400
1963-02-25,0.000000,1.882813,1.851563,1.855469,0.147219,3478400
