Date,BA,UNH,AAPL,HD,GS,MCD,V,MMM,MSFT,UTX,DIS,IBM,TRV,CAT,JNJ,PG,JPM,WMT,AXP,CVX,NKE,MRK,XOM,VZ,WBA,KO,INTC,CSCO,DOW,PFE
2004-5-28,45.8,32.625,2.004285714,35.92,93.91,26.4,,84.56,26.23,42.305,23.15796166,88.59,39.68,37.675,55.71,53.91,36.84,55.73,44.38015374,45.2,8.89375,47.3,43.25,30.99562229,35.01,25.675,28.55,22.37,,35.34
2004-6-4,46.9,32.475,2.055714286,35.33,91.52,26.86,,84.86,25.95,42.875,23.74011749,87.56,40.46,37.75,56.38,53.935,37.28,56.59,44.62525124,45.1,8.66,48.2,43.37,31.33623353,34.38,26.135,28.14,22.78,,35.62
2004-6-11,48.75,31.93,2.195714286,35.75,93.01,27.05,,86.22,26.77,44.13,24.39134266,90.46,41.3,37.8,57.07,55.26,37.8,57.2,44.81782784,45.395,8.90625,47.78,43.98,32.50148248,34.62,25.815,28.64,23.82,,35.66
2004-6-18,49.8,32,2.350714286,35.37,89.18,26.92,,87.09,28.35,44.975,24.6873541,90.06,41.27,37.21,55.25,55.095,37.23,55.62,45.48309247,46.71,8.9525,48.36,44.98,32.4208114,34.9,25.695,27.64,23.42,,35.43
2004-6-25,51.3,30.865,2.407142857,35.25,94.55,26.99,,88.66,28.57,44.625,24.84522686,89.55,41.59,39.075,54.5,54.75,37.99,52.51,44.94913007,46.695,9.41375,47,44.25,32.06227326,35.9,25.05,27.78,23.43,,33.82
2004-7-2,49.52,30.475,2.22,34.69,93.61,26.12,,87.5,28.57,44.745,24.9340303,87.04,39.61,38.36,55.35,54.33,38.08,51.93,44.85284177,46.625,9.41375,46.86,44.72,32.33117687,35.67,25.265,26.33,22.95,,33.94
2004-7-9,50.04,30.125,2.145,34.37,90.05,26.51,,87.65,27.86,44.88,24.27293808,83.89,38.72,38.54,54.99,54.72,36.83,51.76,43.77616348,46.975,9.31125,45.86,45.45,31.76647929,36.39,25.51,26.57,22.36,,34
2004-7-16,49.13,32.82,2.3,33.92,87.25,27.81,,87.84,27.48,45.395,23.13822756,84.28,38.3,38.905,56.8,55.1,35.87,52.65,42.65571779,47.7,9.1875,44.8,45.83,31.0135492,37.41,25.29,22.73,21.53,,32.38
2004-7-23,47.06,31.45,2.192857143,33,87.55,27.08,,82.62,28.03,46.045,22.65474221,84.85,35.66,36.61,55.74,52.49,36.53,53.16,42.1130019,46.85,8.78375,45.16,45.32,31.65891785,36.33,22.585,22.67,20.93,,32.3
2004-7-30,50.75,31.45,2.31,33.72,88.19,27.5,,82.36,28.49,46.75,22.78301383,87.07,37.07,36.745,55.27,52.15,37.33,53.01,43.98624705,47.825,9.08875,45.35,46.3,34.54514989,36.4,21.93,24.38,20.92,,31.96
2004-8-6,48.33,30.675,2.127142857,32.9,84.55,26.34,,79.87,27.14,45.025,21.69763855,83.48,33.86,35.125,54.6,52.99,36.09,51.33,43.18968019,46.91,8.66375,43.6,45.12,34.37484427,35,21.75,22.77,19.93,,31.18
2004-8-13,49.72,32.45,2.202857143,33.14,84.25,25.81,,77.66,27.02,45.46,20.61226327,83.91,32.94,35.875,55.54,54.46,36.87,53.4,43.19843367,47.8,8.71125,44.59,44.92,35.02021292,36.09,22.185,21.56,17.86,,31.15
2004-8-20,50.46,32.785,2.2,36.36,87.81,27.07,,80.27,27.2,47.01,22.14165571,85.25,34.73,36.12,57.04,54.85,38.65,54.65,43.76741,47.09,9.2825,46.08,45.25,35.49527596,37,22.105,21.62,18.88,,31.74
2004-8-27,51.99,32.82,2.453571429,36.59,90.48,27.17,,81.48,27.46,46.705,22.35873077,84.94,34.75,36.85,57.71,55.98,39.72,53.56,43.76741,47.625,9.49375,45.15,45.44,34.92161494,36.64,22.36,22.02,19.47,,32.65
2004-9-3,53.1,33.52,2.516428571,37.48,90.2,27.76,,83.94,27.11,47.145,22.07258638,84.39,34.32,36.78,57.85,56.55,39.85,53.25,43.99500053,49.885,9.60125,45.48,47.06,35.90759482,37.76,22.745,20.05,18.75,,32.55
2004-9-10,54.15,34.435,2.562142857,37.54,93.13,27.05,,84.69,27.49,47.21,22.85208317,86.76,33.69,37.55,57.57,56.18,39.8,53.45,44.93162311,50.025,9.45625,45.77,47.37,36.15857152,37.69,21.48,20.57,20.46,,31.86
2004-9-17,55.15,34.91,2.652857143,38.31,92.05,27.67,,82.32,27.51,47.825,23.10862642,85.74,35.18,38.06,58.52,56.26,39.65,52.48,44.99289748,51.94,9.57,44.97,48.37,36.36473095,37.07,20.15,20.59,19.16,,31.72
2004-9-24,53.14,35.665,2.663571429,38.43,93.48,27.6,,78.68,27.29,46.07,23.14809461,84.43,34.32,37.38,56.55,54.08,39.75,52.81,44.82658132,52.83,9.9625,44.1,47.83,36.13168116,36.26,19.995,20.13,18.4,,29.66
2004-10-1,52.48,36.88,2.762142857,39.25,93.92,28.14,,79.69,28.25,47.415,22.77314678,86.72,33.51,40.3,57,54.66,40.34,53.13,45.21173453,53.92,9.985,33.31,48.89,35.88966792,36.07,20.155,20.85,18.93,,30.97
2004-10-8,50.1,36.7,2.79,39.02,94.24,27.94,,79.26,27.99,46.215,24.51961428,86.71,33.85,39.75,55.32,53.45,39.65,52.85,45.73694345,55.29,9.88625,30.34,49.84,36.50814621,35.96,20,20.55,18.78,,29.8
2004-10-15,50.19,36.675,3.25,39.81,94.16,28.99,,77.98,27.99,45.835,24.57881657,84.85,31.94,40.545,56.58,53.69,38.74,52.53,45.9557805,53.4,9.7625,30.5,49.02,36.63363456,35.69,19.6,20.61,18.48,,28.5
2004-10-22,49.51,34.93,3.386428571,39.17,92.7,28.52,,75.88,27.74,45.5,24.29267218,87.39,31.13,38.67,57.29,53.05,37.47,51.99,45.28176239,53.34,9.88875,30.56,48.7,34.93057839,35.5,19.45,21.3,18.27,,27.74
2004-10-29,49.9,36.2,3.742857143,41.08,98.38,29.15,,77.57,27.97,46.41,24.88469506,89.75,33.96,40.27,58.38,51.18,38.6,53.92,46.45472897,53.06,10.16375,31.31,49.22,35.04710329,35.89,20.33,22.26,19.21,,28.95
2004-11-5,51.15,39.74,3.908571429,42.29,100.85,30.06,,81.4,29.31,48.625,26.07860786,93.28,36.31,43.585,59.18,53.52,39.35,56.47,48.24919278,54.53,10.765,26.21,50.39,36.75912291,38.58,20.7,23.36,19.97,,28.79
2004-11-12,53.93,40.75,3.964285714,43.22,104.66,30.5,,82.68,29.97,48.875,26.44368864,95.32,36.54,44.985,61,54.6,39.17,56.85,48.69562037,54.57,10.8,26.45,50.42,37.84370079,39.24,20.395,23.69,19.26,,27.45
2004-11-19,53.77,40.86,3.940714286,42.7,103.04,29.3,,80.95,26.86,48.63,26.30554997,94.45,35.71,45.09,60.54,54.32,37.42,55.25,48.75689474,53.9,10.3125,27.12,50.38,36.83979399,38.1,19.865,24.16,19.01,,27.23
2004-11-26,54.02,41.94,4.610714286,43.37,104.84,30.57,,80.16,26.6,48.565,26.75943418,94.72,36.42,46.4,60.45,53.64,37.69,55.32,49.1157875,54.84,10.63625,27.7,51.65,36.77704982,38.62,19.93,23.21,19.23,,27.16
2004-12-3,55.26,41.155,4.477142857,41.79,106.47,31.28,,81.08,27.23,49.215,27.00611038,97.08,37.23,45.46,61.91,55.39,38.06,52.93,49.23833625,52.59,10.84,28.68,50.27,37.66443171,38.98,20.355,23.91,19.43,,27.89
2004-12-10,52.42,42.385,4.653571429,42.64,109.4,31.65,,78.8,27.08,50.515,27.26265362,96.67,36.85,45.81,60.25,56.44,37.63,52.71,48.30171368,52.6,10.875,28.74,50.15,36.57089038,38.87,20.265,22.56,19.42,,27.09
2004-12-17,53.1,42.68,4.642142857,42.01,103.75,32.54,,80.62,26.96,51.95,27.00611038,96.2,37.19,47.12,63.58,55.44,38.52,52.02,48.94071786,51.72,11.4625,31.59,49.8,36.66052492,38.32,20.475,22.77,18.99,,25.75
2004-12-24,53.53,42.5,4.572142857,42.52,104.35,32.33,,82.55,27.01,52.76,27.22318543,97.72,37.06,48.655,63.6,55.59,39.16,52.55,49.39589893,52.67,11.45375,32.3,51.97,36.52607312,38.74,20.755,23.54,19.45,,26.07
2004-12-31,51.77,44.015,4.6,42.74,104.04,32.06,,82.07,26.72,51.675,27.43039344,98.58,37.07,48.755,63.42,55.08,39.01,52.82,49.34337803,52.51,11.33625,32.14,51.26,36.31095023,38.37,20.82,23.39,19.32,,26.89
2005-1-7,50.31,43.615,4.946428571,41.42,104.78,31.87,,82.3,26.67,50.01,26.80876942,95.78,36.98,46.69,62.61,55.92,38.4,53.99,47.05871923,51.15,10.9625,31.13,49.79,35.32497034,41.5,20.58,22.8,18.72,,26.3
2005-1-14,50.91,44.78,5.014285714,41.9,104.22,31.31,,83.97,26.12,50.47,27.92374584,94.1,37.49,46.845,62.7,55.88,37.81,53.99,46.1483571,52.3,11.11875,30.87,51.07,33.02136279,41.63,20.485,23.02,18.88,,25.25
2005-1-21,50.07,44.425,5.035,40.9,103.33,31.25,,81.27,25.65,50.04,27.77574012,92.38,36.2,44.615,61.85,55.65,36.85,53.01,45.45683203,51.98,10.7875,30.36,50.44,32.71660537,42.22,20.455,22.42,18.01,,24.48
2005-1-28,49.92,44.075,5.284285714,40.41,106.12,32,,83.25,26.18,51,27.8546765,92.89,36.9,43.73,64.62,54.15,37,52.43,46.21838496,53.72,10.81125,28.02,51.27,31.98160218,42.87,20.745,22.24,17.9,,24.35
2005-2-4,52.58,45.885,5.631428571,42.42,110.02,32.57,,84.08,26.32,50.86,28.92031769,94.51,38.67,45.95,66.24,52.62,37.69,53.46,48.86193652,56.74,10.88,28.35,55.29,33.03032624,44.17,21.235,23,17.9,,24.23
2005-2-11,54.14,43.875,5.800714286,42.81,112.77,32.25,,84.04,25.97,50.7,28.94991883,93.3,39.4,46.39,66.6,52.15,37.48,52.1,48.31046716,58.16,10.58125,29.21,56.11,32.54629975,42.81,21.38,24.17,17.7,,25.15
2005-2-18,52.78,44.525,6.200714286,42.02,109,32.33,,85.55,25.48,50.455,28.67364149,93.27,38.14,45.42,65.43,53.5,36.51,52.72,47.38259807,59.73,10.68875,32.61,59.41,31.6499544,42.88,21.48,24.02,17.3,,26.8
2005-2-25,54.99,45.695,6.356428571,40.58,110.1,32.98,,84.6,25.25,50.51,27.51919687,92.8,38.82,47.41,66.22,54.19,36.97,51.49,47.77650476,61.94,10.90625,31.9,63.26,32.44770176,42.66,21.51,24.09,17.2,,26.86
2005-3-4,58.38,46.645,6.115714286,40.09,111.53,33.96,,86.46,25.17,50.37,28.49603462,92.37,38.24,49.98,67.74,53.85,37.51,53.1,48.10038359,61.71,10.95,31.68,63.57,32.64489774,45.04,21.82,24.68,18.04,,26.85
2005-3-11,57.49,45.14,5.752857143,39.42,109.55,32.59,,85.63,25.09,50.68,27.22318543,91.51,37.89,49.5,67.6,52.51,36.11,51.6,46.86614263,58.3,10.825,32.16,61.05,32.33117687,44.11,21.24,24.2,18.45,,26.36
2005-3-18,57.16,45.625,6.137142857,38.88,109.98,31.9,,86.16,24.31,51.875,27.71653783,89.28,36.96,48.2,67.25,53.4,36.01,51.45,45.86824568,60.38,10.675,32.04,62.65,31.50653914,45.2,20.73,23.41,17.8,,25.83
2005-3-25,56.8,46.425,6.071428571,38.03,108.4,31.58,,85.28,24.28,50.965,27.3810582,90.7,36.26,46.79,68.09,52.6,34.93,50.66,44.0125075,58.21,10.4525,31.87,59,31.15696446,46.23,20.6,23.18,17.88,,26.17
2005-4-1,58.78,47.915,5.841428571,37.6,109.3,31,,85.12,24.12,50.47,28.20002318,90.44,35.36,45.075,66.85,52.61,34.25,48.99,44.55522338,59.31,10.375,32.31,60.55,31.54239296,43.71,20.69,23.01,17.7,,26.15
2005-4-8,58.6,49.2,6.248571429,37.48,112.93,31.14,,84.55,24.94,50.405,28.02241632,87.6,35.28,45.345,68.64,54.5,34.5,48.57,45.11544623,56.69,10.28875,33.33,60.01,31.43483151,44.17,21.05,23.29,17.9,,26.6
2005-4-15,57,46.635,5.05,36.11,106.49,30.3,,80.86,24.46,48.775,27.00611038,76.7,34.1,41.73,69.4,54.8,33.93,47.7,44.3976607,52.21,9.4825,34.8,56.19,30.61019379,43.07,20.645,22.12,17.2,,27.71
2005-4-22,57.88,45.63,5.071428571,36.02,104.19,30.06,,77.06,24.98,50.78,26.93704104,74.21,34.45,44.905,68.49,53.89,34.87,46.81,43.60109384,53.87,9.7275,34.2,59.42,30.52952271,41.87,21.065,23.24,17.43,,27.22
2005-4-29,59.52,47.255,5.151428571,35.37,106.79,29.31,,76.47,25.3,50.86,26.04900672,76.38,35.8,44.025,68.63,54.15,35.49,47.14,46.13085014,52,9.60125,33.9,57.03,32.08916362,43.06,21.72,23.52,17.27,,27.17
2005-5-6,61.01,49.205,5.32,37.16,104.68,29.38,,77.33,25.22,51.015,26.53249207,75.26,37.92,45.08,68.21,54.75,35.61,48.96,46.3934546,52.74,9.7225,34.16,57.6,30.97769538,44.09,22.095,24.49,18.02,,27.61
2005-5-13,59.5,47.685,4.967142857,36.29,97.82,29.65,,75.61,25.3,50.55,26.6410296,73.16,37.27,44.5,67.1,54.75,34.46,47.13,45.29926935,51.28,9.55625,33.46,53.7,30.55641307,44.05,22.055,25.12,18.89,,27.86
2005-5-20,61.9,48.25,5.364285714,39.63,101.08,30.94,,77.06,25.74,52.575,27.45999458,76.41,37.4,46.815,67.2,56.48,36.06,47.18,46.44597549,51.72,10.26125,32.62,54.01,31.55135641,45.97,22.525,26.35,19.47,,28.58
2005-5-27,63.02,48.885,5.794285714,39.97,95.5,31.26,,76.98,26.07,53.94,27.50932982,77.1,38.15,47.155,67.43,55.76,35.8,47.27,46.61229165,54.58,10.30375,32.45,56.8,31.7844062,45.52,22.465,27.39,19.79,,28.35
2005-6-3,64.66,50.6,5.462857143,39.72,97.3,30.51,,76,25.43,53.125,26.95677514,75.79,38.38,46.985,66.44,55.27,35.55,47.35,47.42636548,55.06,10.46875,32.09,57.15,31.52446605,45.87,22.115,27.33,19.4,,27.96
2005-6-10,64.65,50.79,5.115714286,39.5,99.05,29.53,,75.79,25.43,52.465,27.1541161,74.77,39.15,48.51,66.48,54.75,35.43,47.98,47.89030002,56.3,10.745,31.39,58.38,31.23763554,46.1,21.975,26.98,19.24,,27.68
2005-6-17,64.62,51.85,5.472857143,40.2,103.8,29,,76.92,25.04,53.14,26.34501816,76.39,38.89,50.1,66.56,54.42,36.08,48.93,47.99534181,58.97,11.0475,32.22,60.89,31.3989777,45.89,22.025,27.12,19.53,,28.78
2005-6-24,60.59,51.3,5.394285714,38.24,103.67,28.28,,75.48,25.04,52.12,25.69379299,74.01,38.16,48.43,65.58,52.82,35.57,47.37,46.927417,56.69,11.16875,30.55,58.15,30.8970243,44.38,21.1,26.1,19.3,,28.52
2005-7-1,64.68,52.81,5.214285714,39.49,102.71,27.94,,73,24.71,51.38,24.75642343,74.67,39.6,47.965,64.95,52.9,35.06,48.28,46.86614263,56.97,10.75125,31.06,58.31,30.98665884,46.08,21.105,26.21,18.99,,27.1
2005-7-8,65.07,53.05,5.464285714,40.08,105.65,28.65,,75,25.09,51.54,24.66762,79.3,40.03,49.35,64.28,52.96,34.81,49.9,47.20752843,57.36,10.78,31,59.4,30.83428013,46.89,21.365,27.28,19.31,,27.14
2005-7-15,64.75,50.82,5.935714286,41.61,108.5,30.99,,75.45,25.79,51.71,26.02927262,82.38,41.46,50.67,65.03,54.5,35.86,50.25,47.05871923,56.67,11.0625,31.91,58.16,31.09422028,47.1,21.54,28.3,19.89,,27.57
2005-7-22,66.2,50.8,6.285714286,43.47,109.13,30.94,,74.71,25.68,51.14,25.48658498,84.44,41.09,52.41,64.32,54.99,35.6,49.54,47.76775127,57.79,10.82875,31.14,59.5,30.6281207,46.68,22.015,26.75,19.32,,26.5
2005-7-29,66.01,52.3,6.092857143,43.51,107.48,31.17,,75,25.61,50.7,25.29911107,83.46,44.02,53.91,63.96,55.63,35.14,49.35,48.144151,58.01,10.475,31.06,58.75,30.68190142,47.86,21.88,27.14,19.15,,26.5
2005-8-5,66.19,52.06,6.141428571,40.95,109.7,31.3,,72.99,27.76,49.37,25.1412383,83.36,44.01,53.61,63.54,54.1,35.25,49.32,48.85318304,60.34,10.62875,30.66,58.09,29.86622715,47.29,22.03,26.77,19.3,,26.25
2005-8-12,66.54,52.09,6.585714286,41.28,113.65,33.25,,71.94,27.05,51.78,25.41751565,82.19,44.4,54.8,63.56,53.55,34.31,48.7,49.60598249,62.28,10.1975,30.55,61.05,29.6242139,47.94,21.79,26.31,17.8,,26.16
2005-8-19,67.15,51.18,6.547142857,40.37,111.27,33.38,,72.07,26.72,51.74,25.62472366,82.76,44.34,54.82,63.57,54.54,34.54,46.58,49.10703402,59.92,10.0425,28.06,58.82,29.64214081,46.91,22.195,25.65,17.82,,25.55
2005-8-26,66.31,50.45,6.534285714,39.81,109.75,33.48,,70.99,26.97,50.29,24.99323258,80.38,44.74,53.49,61.94,54.96,33.65,45.7,48.15290448,59.38,9.965,27.66,58.41,29.22085849,46.14,21.785,25.41,17.4,,24.89
2005-9-2,64.34,52.53,6.602857143,40.33,113.21,31.9,,71.5,27.02,50.6,24.43081085,79.46,42.44,58.25,62.9,55.99,34.11,44.55,48.45927635,62.3,9.6275,28.83,60.68,29.11329705,45.13,21.95,25.28,17.72,,25.33
2005-9-9,65.4,54.51,7.33,41.22,116.17,34.14,,73.52,26.58,51.44,24.70708819,81.44,41.86,58.86,64.73,56.9,34.82,45.89,50.93651176,63.81,9.815,29.31,63.2,29.33738339,44.91,22.025,25.25,18.58,,26.33
2005-9-16,64.8,54.05,7.315714286,39.9,118.4,34.24,,73.35,26.07,51.38,23.78945273,80.33,43.5,57.72,65.18,55.95,34.99,43.87,52.04820397,63.38,9.8075,28.9,63.7,29.40909102,45.17,21.7,24.81,18.42,,25.9
2005-9-23,63.2,55,7.6,38.53,119.47,32.64,,72.55,25.27,51.7,22.91128546,78,42.75,58.92,63.99,56.74,34.07,43.2,49.80731258,63.27,10.15875,27.62,63.83,28.82646654,42.51,21.175,24.38,18.05,,24.87
2005-9-30,67.95,56.2,7.658571429,38.14,121.58,33.49,,73.36,25.73,51.84,23.80918682,80.22,44.87,58.75,63.28,59.46,33.93,43.82,50.28000061,64.73,10.21,27.21,63.54,29.30152958,43.45,21.595,24.65,17.92,,24.97
2005-10-7,67.3,56.37,7.328571429,37.8,117.57,32.22,,71.73,24.59,50.15,23.77958568,80.5,42.47,56.62,61.34,56.04,33.9,44.03,49.82,61,10.34625,25.85,59.6,27.41920433,44,21.1,23.82,17.63,,24.39
2005-10-14,67.5,56.43,7.714285714,38.41,114.55,32.32,,70.72,24.67,51.63,23.07902527,82.35,42.33,54.74,63.7,56.11,34.08,45.04,47.95,59.48,10.2125,27.16,58.64,26.80072604,44,21.035,23.23,17.27,,24.32
2005-10-21,66.02,57.14,7.951428571,39.65,118.77,32.48,,74.89,24.78,50.91,22.6744763,83.33,42.3,48.92,64.07,54.81,35.13,45.72,47.15,56.3,10.435,26.18,55.37,26.46011481,45.02,20.965,23.15,17.03,,21.25
2005-10-28,65.64,56.73,7.781428571,40.52,124.56,32.29,,76.24,25.53,51.38,23.50330834,81.42,44.46,51.07,62.95,55.92,36.44,45.5,49.54,57.38,10.35,27.54,56.31,28.41414768,44.7,21.415,23.33,17.14,,21.5
2005-11-4,65.28,58.02,8.735714286,41.36,130.96,33.43,,75.13,26.66,51.63,24.48014609,83,45.72,53.55,60.88,55.92,37.31,47.69,49.4,58.01,10.975,29.22,57.9,27.69707139,46.09,21.15,23.99,17.87,,22.26
2005-11-11,65.35,59.65,8.791428571,41.91,130,33.8,,77.55,27.28,53.45,25.51618613,84.55,46.02,54.87,60.92,56.37,38.26,49,50.45,56.63,10.865,30.03,56.52,28.14524407,47.07,21.38,25.13,17.47,,22.43
2005-11-18,66.95,60.96,9.222857143,42.44,131.58,33.09,,78.16,28.07,53.54,24.86496096,87.77,46.45,57.28,62.55,57.45,38.03,49.5,49.91,58.11,10.9625,30.42,58.25,28.41414768,47.19,21.1,25.3,17.02,,21.6
2005-11-25,69.06,60.16,9.905714286,42.42,134.12,33.46,,78.32,27.76,54.31,24.71695524,88.8,46.31,57.95,62.15,57.28,38.86,50.49,52.62,58.54,11.02625,30.98,60.11,28.66512437,47.9,21.4,26.81,17.55,,21.67
2005-12-2,69.44,61.97,10.37571429,41.67,131.08,34.91,,79.4,28.01,54.99,24.54921542,88.65,46.5,58.81,61.21,57.36,38.99,47.97,51.61,59.18,10.95,29.97,59.07,28.56652639,46.17,21.41,27.43,17.64,,21.3
2005-12-9,69.65,63.67,10.61864286,41.02,129.66,34.84,,77.86,27.71,55.42,24.85509391,86.97,45.39,58.09,60.1,57.33,39.12,48.08,51.15,58.82,10.7375,29.13,58.5,27.85841356,46.36,20.755,26.08,17.55,,20.6
2005-12-16,70.75,63.14,10.15857143,42.5,126.5,34.75,,77.09,26.9,58.03,24.37160856,83.37,44.78,59.64,60.86,58.11,39.79,49.27,51.93,57.51,11.0625,30.01,58.06,27.3295698,46.29,20.605,26.38,17.52,,22.58
2005-12-23,71.49,63.65,10.47857143,41.59,128.11,34.55,,78.6,26.64,57.28,23.9473255,83.48,45.33,58.51,61.11,58.88,40.2,48.34,52.31,57.13,10.875,32.2,57.1,27.32060635,45.02,20.575,25.97,17.35,,23.96
2005-12-30,70.24,62.14,10.27,40.48,127.71,33.72,,77.5,26.15,55.91,23.65131406,82.2,44.67,57.77,60.1,57.88,39.69,46.8,51.46,56.77,10.84875,31.81,56.17,26.99792202,44.26,20.155,24.96,17.12,,23.32
2006-1-6,69.35,62.9,10.9,40.38,128.84,34.06,,78.63,26.91,56.16,24.41107675,84.95,47.21,60.45,62.6,58.64,40.02,45.88,52.68,59.25,10.725,33.12,59.43,28.1004268,43.37,20.705,26.31,18.77,,24.85
2006-1-13,69.48,60.94,12.227125,41.91,133.26,34.47,,77.5,27.19,55.66,25.35831336,83.17,47.25,62.33,61.82,58.9,39.92,45.4,53.44,60.36,10.775,33.47,60.97,28.84439345,43.39,20.655,25.79,18.92,,24.67
2006-1-20,66.5,59.48,10.86985714,40.17,131.44,35.86,,75.24,26.41,55.01,25.37804746,81.36,45.01,60.78,60.8,57.84,38.05,45,51.4,61.12,10.525,33.25,60.53,27.73292521,43.13,20.045,21.759875,18.51,,24.71
2006-1-27,68.56,58.54,10.29,40,138.94,35.05,,72.65,27.79,58.75,24.74655638,81.02,46.54,67.53,58.71,59.74,39.75,45.84,53.3,60.38,10.39375,34.7,61.29,28.80853963,42.89,20.985,21.67,18.78,,25.99
2006-2-3,70.87,59.62,10.26385714,39.82,142.74,35.97,,71.1,27.54,57.18,24.67748705,79.97,44.79,68.13,57.38,59.68,39.53,45.49,52.33,57.5,10.46125,34.39,61.39,28.33347659,43.67,20.44,20.74,18.15,,25.28
2006-2-10,72.53,58.6,9.615714286,39.22,140.81,36.33,,72.61,26.69,57.13,26.32528406,81.33,43.63,68.75,58.39,59.7,39.92,45.75,53,56.61,10.55875,34.31,59.43,29.7407388,43.26,20.58,21.29,19.76,,25.68
2006-2-17,72.96,58,10.04142857,41.86,145.54,36.06,,73.77,26.7,58,26.55222617,80.71,43.03,72.05,59.07,61,40.78,46.1,54.45,57.17,10.6125,36.05,60.55,31.17489136,45.91,20.895,20.61,19.86,,25.82
2006-2-24,74.31,58.89,10.20857143,41.63,144.16,35.34,,73.91,26.63,58.89,27.6080003,80.1,42.55,72.7,57.76,61.5,41.66,45.45,54.87,57.65,10.9,35.1,60.42,30.30543637,45.44,21.115,20.36,19.85,,26.37
2006-3-3,73.39,56.6,9.674285714,42.2,146,34.85,,72.88,26.93,57.86,27.84480946,79.96,42.87,74.61,57.47,59.67,41.59,45.33,53.75,56.97,10.7875,35.19,60.98,30.09927694,44.39,20.9,20.32,21.04,,26.34
2006-3-10,74.79,56.17,9.027142857,41.25,141.53,34.65,,72.32,27.17,57.82,27.78560717,81.57,42.32,70.95,59.04,62.25,41.13,45.33,54.23,54.08,10.62375,34.76,59.18,30.6460476,45.45,21.385,19.85,20.82,,26.08
2006-3-17,77.85,56.69,9.237142857,42.9,150.36,35.1,,74.79,27.5,58.8,28.25922547,83.3,41.55,76.23,60.34,59.1,41.4,46.69,54.65,57.18,10.6775,35.64,61.05,30.84324358,45.32,21.395,19.54,21.62,,26.39
2006-3-24,78.73,55.78,8.565714286,43.12,152.17,34.7,,76.8,27.01,59.28,27.08504676,83.36,41.46,75.5,60.39,58.74,42.1,48.19,53.18,57.57,10.745,36.05,61.17,31.34519698,44.37,21.33,19.6,21.36,,26.02
2006-3-31,77.93,55.86,8.96,42.3,156.96,34.36,,75.69,27.21,57.97,27.51919687,82.47,41.79,71.81,59.22,57.63,41.64,47.24,52.55,57.97,10.6375,35.23,60.86,30.52952271,43.13,20.935,19.46,21.67,,24.92
2006-4-7,79.57,53.69,9.97,42.1,161.02,34.88,,81.03,27.25,57.62,27.16398314,82.48,41.29,74.92,57.83,57.28,41.7,46.02,51.7,58.65,10.45375,34.47,61.33,30.28750946,43.33,20.675,19.24,20.81,,24.69
2006-4-14,82.93,53.5,9.495571429,41.12,159.43,34.85,,80.97,27.07,57.14,27.50932982,81.98,41.02,76.94,57.91,56.6,42.19,45.77,51.21,58.78,10.4125,33.94,61.56,29.40909102,43.12,20.63,19.45,21.18,,24.5
2006-4-21,86.46,49.57,9.577142857,40.28,165.89,34.6,,85.06,27.15,64.22,26.6607637,81.66,42.71,77.87,58.37,56.34,42.5,45.82,52.25,61.48,10.3775,34.74,65,29.14915087,42.41,20.925,19.06,20.68,,24.87
2006-4-28,83.45,49.74,10.05571429,39.93,160.29,34.57,,85.43,24.15,62.81,27.58826621,82.34,44.03,75.74,58.61,58.21,45.38,45.03,53.81,61.02,10.23,34.42,63.08,29.606287,41.93,20.98,19.98,20.95,,25.33
2006-5-5,88.47,46.39,10.27,41.29,164.39,35.21,,87.3,23.8,64.91,28.70324263,83.28,45.76,79.98,58.7,55.73,46.65,47.25,53.75,62.35,10.19375,34.48,64,29.59732354,41.54,21.355,19.51,21.75,,25.41
2006-5-12,87.01,45.84,9.671428571,40,156.11,34.88,,86.57,23.17,64.9,29.50247352,82.39,44.72,77.81,58.83,55.01,44.32,46.54,52.89,61.38,10.1875,34.29,62.24,28.49481876,39.97,21.59,19.04,20.34,,24.5
2006-5-19,84.61,44.42,9.215714286,38.94,149.41,34.15,,84.31,22.56,62.7,29.74914972,80.28,44.65,72.78,59.9,54.15,42.75,47.32,52.23,58.47,9.8375,34.42,60.45,27.69707139,41.2,21.825,18.36,20.87,,23.82
2006-5-26,83.5,43.12,9.078428571,38.67,152.94,32.92,,83.87,23.72,62.6,30.10436345,80.75,43.81,74.42,60.69,55.13,43.23,49.65,54.41,59.83,10.12625,34.56,61.58,28.22591515,41.3,22.245,18.22,20.31,,24
2006-6-2,83.8,46.98,8.808571429,38,154.09,33.51,,84.78,22.76,63.03,30.21290098,79.52,43.8,72.81,60.74,53.95,43.81,47.83,54.72,60.75,10.22375,33.95,61.65,28.62927056,42.65,21.945,18.23,20.44,,24.19
2006-6-9,80.5,45.77,8.462857143,36.95,149.89,33.38,,80.57,21.92,60.05,28.94005178,77.63,43.1,67.52,61.38,54.45,42.1,47.13,53.46,57.53,10.14125,33.81,58.8,28.23487861,42.61,21.775,17.16,19.97,,23.53
2006-6-16,85.54,44.29,8.222857143,36.91,144,33.14,,80.51,22.1,61.75,29.05845636,77.95,43.88,70.55,61.68,55.02,40.16,48.31,52.92,58.71,10.39375,34.41,58.8,29.16707777,43.2,21.605,18.3,19.98,,23.43
